tconst,startYear,runtimeMinutes,primaryTitle
tt48990875,1971,60,In the Line of Duty
tt14340118,1971,60,In the Line of Duty
tt52035235,1971,60,In the Line of Duty
tt19502436,1971,60,In the Line of Duty
tt85202209,1971,60,Invasion
tt77124763,1971,60,Invasion
tt76534886,1971,60,Invasion
tt24481854,1971,60,Invasion
tt58062777,1971,60,Is That Justice No Its the Law
tt19514990,1971,60,Is That Justice No Its the Law
tt99366703,1971,60,Jack Cassidy Wilt Chamberlain Teresa Graves Andy Griffith
tt86528503,1971,60,Jack Cassidy Wilt Chamberlain Teresa Graves Andy Griffith
tt59207035,1971,60,Jack Cassidy Wilt Chamberlain Teresa Graves Andy Griffith
tt71984869,1971,60,Jaekel
tt71591460,1971,60,Jaekel
tt80476115,1971,60,Jaekel
tt84764382,1971,60,Jaekel
tt68756025,1971,60,Jaekel
tt24062649,1971,60,Jailbreak at Junction City
tt43968021,1971,60,Jailbreak at Junction City
tt87613026,1971,60,Jailbreak at Junction City
tt51404258,1971,60,Jerry Lewis and Leslie Uggams
tt41319568,1971,60,Jerry Lewis and Leslie Uggams
tt31906402,1971,60,Jerry Lewis and Leslie Uggams
tt45457503,1971,60,Jerry Lewis and Leslie Uggams
tt63792090,1971,60,Jerry Lewis and Leslie Uggams
tt70101299,1971,60,Jim Nabors
tt43225815,1971,60,Jim Nabors
tt17849284,1971,60,Jim Nabors
tt80651413,1971,60,Jim Nabors
tt14330847,1971,60,Jim Nabors
tt72304330,1971,60,Joss Sticks and Wedding Bells
tt37908367,1971,60,Joss Sticks and Wedding Bells
tt44770154,1971,60,Joss Sticks and Wedding Bells
tt49432438,1971,60,Joss Sticks and Wedding Bells
tt29321357,1971,60,Kellner Windeck
tt57597117,1971,60,Kellner Windeck
tt76919281,1971,60,Ken BerryCass Elliot
tt82004057,1971,60,Ken BerryCass Elliot
tt47782518,1971,60,Ken BerryCass Elliot
tt48478167,1971,60,Ken BerryCass Elliot
tt52739285,1971,60,Ken BerryCass Elliot
tt17827962,1971,60,Kicks Incorporated
tt86200625,1971,60,Kicks Incorporated
tt11704989,1971,60,Kicks Incorporated
tt12314010,1971,60,Kingdom of Fear
tt36448041,1971,60,Kingdom of Fear
tt69038835,1971,60,Kingdom of Fear
tt25969180,1971,60,Kingdom of Fear
tt88404052,1971,60,Kitara
tt30435494,1971,60,Kitara
tt37834831,1971,60,Kitara
tt32376454,1971,60,Kitara
tt87249606,1971,60,La femme aux deux sourires
tt98915136,1971,60,La femme aux deux sourires
tt58602247,1971,60,La femme aux deux sourires
tt21520438,1971,60,La femme aux deux sourires
tt17261087,1971,60,La femme aux deux sourires
tt22569716,1971,60,Lavery
tt65340389,1971,60,Lavery
tt42371884,1971,60,Lavery
tt12022250,1971,60,Lavery
tt55441359,1971,60,Lavery
tt91013534,1971,60,Legal Maneuver
tt51968890,1971,60,Legal Maneuver
tt64742218,1971,60,Lesson in Terror
tt22868932,1971,60,Lesson in Terror
tt67688199,1971,60,Lesson in Terror
tt92753937,1971,60,Lesson in Terror
tt50446680,1971,60,License to Kill
tt42004233,1971,60,License to Kill
tt96222693,1971,60,License to Kill
tt30562700,1971,60,License to Kill
tt99448316,1971,60,Lijah
tt55505786,1971,60,Lijah
tt67759929,1971,60,Lijah
tt57782328,1971,60,Lijah
tt17211609,1971,60,Lijah
tt75428568,1971,60,Love Peace Brotherhood and Murder
tt17335033,1971,60,Love Peace Brotherhood and Murder
tt78794967,1971,60,Love Peace Brotherhood and Murder
tt56285532,1971,60,Love Peace Brotherhood and Murder
tt63998528,1971,60,Love Peace Brotherhood and Murder
tt70593168,1971,60,Love and Formula 26BLove and the Loud MouthLove and the Penal Code
tt23088529,1971,60,Love and Formula 26BLove and the Loud MouthLove and the Penal Code
tt65446150,1971,60,Love and Formula 26BLove and the Loud MouthLove and the Penal Code
tt43592559,1971,60,Love and the Artful CodgerLove and the Neglected WifeLove and the Traveling Salesman
tt53308965,1971,60,Love and the AwakeningLove and the Bashful GroomLove and the FourSided TriangleLove and the Naked Stranger
tt56827270,1971,60,Love and the AwakeningLove and the Bashful GroomLove and the FourSided TriangleLove and the Naked Stranger
tt56611784,1971,60,Love and the College ProfessorLove and the EyewitnessLove and the Lady BarberLove and the Plumber
tt82884645,1971,60,Love and the College ProfessorLove and the EyewitnessLove and the Lady BarberLove and the Plumber
tt52729520,1971,60,Love and the Contact LensLove and the Doctors HoneymoonLove and the Motel Mixup
tt23167934,1971,60,Love and the DetectiveLove and the Guilty ConscienceLove and the Mixed MarriageLove and the WakeUp Girl
tt14833885,1971,60,Love and the LedgeLove and the SeeThrough ManLove and the Television WeekendLove and the Waterbed
tt12250894,1971,60,Love and the Lovesick SailorLove and the MistressLove and the ReincarnationLove and the Sex Survey
tt19149211,1971,60,Love and the Lovesick SailorLove and the MistressLove and the ReincarnationLove and the Sex Survey
tt21148313,1971,60,Love and the Married BachelorLove and the Sweet SixteenLove and the VacationLove and the WellGroomed Bride
tt73817984,1971,60,Love and the Married BachelorLove and the Sweet SixteenLove and the VacationLove and the WellGroomed Bride
tt63513294,1971,60,Lynott
tt40929409,1971,60,Lynott
tt52613097,1971,60,Lynott
tt82710592,1971,60,Lynott
tt99382860,1971,60,Lynott
tt82952453,1971,60,Man in a Cage
tt46949674,1971,60,Man in a Cage
tt52812475,1971,60,Man in a Cage
tt39514633,1971,60,Martha Raye Violette Verdy  Edward Villella
tt59992659,1971,60,Martha Raye Violette Verdy  Edward Villella
tt69975600,1971,60,Martha Raye Violette Verdy  Edward Villella
tt99179730,1971,60,Martha Raye Violette Verdy  Edward Villella
tt74599174,1971,60,Martha Raye Violette Verdy  Edward Villella
tt60915060,1971,60,Martyr
tt53105086,1971,60,Martyr
tt99311728,1971,60,Martyr
tt81595844,1971,60,Metamorphosis
tt65363510,1971,60,Metamorphosis
tt15071730,1971,60,Metamorphosis
tt90620656,1971,60,Metamorphosis
tt28172310,1971,60,Metamorphosis
tt49246505,1971,60,Michele Lee and Mel Torme
tt92307446,1971,60,Michele Lee and Mel Torme
tt69528067,1971,60,Michele Lee and Mel Torme
tt36087594,1971,60,Michele Lee and Mel Torme
tt56507955,1971,60,Michele Lee and Mel Torme
tt11997825,1971,60,Mike Douglas and Bernadette Peters
tt23360990,1971,60,Mike Douglas and Bernadette Peters
tt67258420,1971,60,Mike Douglas and Bernadette Peters
tt25009580,1971,60,Mike Douglas and Bernadette Peters
tt84660272,1971,60,Mike Douglas and Bernadette Peters
tt13689124,1971,60,Mindbend
tt81160120,1971,60,Mindbend
tt68491398,1971,60,Miracle at Santa Marta
tt18517295,1971,60,Miracle at Santa Marta
tt41602248,1971,60,Miracle at Santa Marta
tt18791669,1971,60,Mirage
tt66820844,1971,60,Mirage
tt92972033,1971,60,Mirage
tt46363593,1971,60,Mirage
tt11649006,1971,60,Mirage
tt11908539,1971,60,Murder Impromptu
tt29895181,1971,60,Murder Impromptu
tt71718932,1971,60,Murder Impromptu
tt58253092,1971,60,Murder Impromptu
tt80993373,1971,60,Murdoch
tt57113360,1971,60,Murdoch
tt45212452,1971,60,Murdoch
tt23417311,1971,60,Murdoch
tt59459120,1971,60,Murdoch
tt10034074,1971,60,My Brothers Keeper
tt22690375,1971,60,My Brothers Keeper
tt36208721,1971,60,My Brothers Keeper
tt40029322,1971,60,My Brothers Keeper
tt88917186,1971,60,My Brothers Keeper
tt86795749,1971,60,My Brothers Keeper
tt29317481,1971,60,My Brothers Keeper
tt19158766,1971,60,My Brothers Keeper
tt49129363,1971,60,Nerves
tt67637473,1971,60,Nerves
tt57295000,1971,60,Nerves
tt97089938,1971,60,New Doctor in Town
tt39833456,1971,60,New Doctor in Town
tt45215023,1971,60,New Doctor in Town
tt69239445,1971,60,New Doctor in Town
tt80344133,1971,60,New Doctor in Town
tt64026719,1971,60,Night of the Red Dog
tt57214355,1971,60,Night of the Red Dog
tt24963642,1971,60,Night of the Red Dog
tt22814659,1971,60,No Motive for Murder
tt69125190,1971,60,No Motive for Murder
tt84002923,1971,60,No Motive for Murder
tt53313798,1971,60,No Motive for Murder
tt95600532,1971,60,Of Magic Shadow Shapes
tt99936049,1971,60,Of Magic Shadow Shapes
tt17378612,1971,60,Operation Big Store
tt73752851,1971,60,Operation Big Store
tt42817256,1971,60,Operation Big Store
tt94940432,1971,60,Operation Big Store
tt23313176,1971,60,Operation Big Store
tt51694316,1971,60,Operation Bribery
tt36016099,1971,60,Operation Bribery
tt12233795,1971,60,Operation Bribery
tt42932102,1971,60,Operation Bribery
tt13565250,1971,60,Operation Crystal Springs
tt50409151,1971,60,Operation Crystal Springs
tt71603800,1971,60,Operation Crystal Springs
tt16392891,1971,60,Operation Crystal Springs
tt49622660,1971,60,Operation Deadhead
tt78748488,1971,60,Operation Deadhead
tt41544854,1971,60,Operation Deadhead
tt90068355,1971,60,Operation Deadhead
tt16982189,1971,60,Operation Heroin
tt87600140,1971,60,Operation Heroin
tt43635117,1971,60,Operation Heroin
tt77787704,1971,60,Operation Hijack
tt13402115,1971,60,Operation Hijack
tt85626103,1971,60,Operation Hijack
tt16964399,1971,60,Operation Hijack
tt83140703,1971,60,Operation Moonshine
tt64890101,1971,60,Operation Moonshine
tt22722296,1971,60,Operation Moonshine
tt73407097,1971,60,Operation Moonshine
tt29713247,1971,60,Operation Payoff
tt39486921,1971,60,Operation Payoff
tt25120012,1971,60,Operation Payoff
tt95278831,1971,60,Operation Spread
tt93406067,1971,60,Operation Spread
tt96305532,1971,60,Operation Spread
tt94024676,1971,60,Operation Spread
tt57372731,1971,60,Operation Time Fuse
tt62182104,1971,60,Operation Time Fuse
tt17725628,1971,60,Operation Time Fuse
tt15617060,1971,60,Operation Time Fuse
tt83946227,1971,60,PS Murry Christmas
tt17227246,1971,60,PS Murry Christmas
tt53946611,1971,60,PS Murry Christmas
tt62595570,1971,60,PS Murry Christmas
tt79101490,1971,60,PS Murry Christmas
tt96385173,1971,60,Par for the Course
tt55354204,1971,60,Par for the Course
tt51221708,1971,60,Paul LyndeNanette Fabray
tt28114463,1971,60,Paul LyndeNanette Fabray
tt45822238,1971,60,Paul LyndeNanette Fabray
tt71263279,1971,60,Paul LyndeNanette Fabray
tt89479945,1971,60,Paul LyndeNanette Fabray
tt91688937,1971,60,Peanuts and Crackerjacks
tt26793461,1971,60,Peggy Lee and Dom DeLuise
tt85813061,1971,60,Peggy Lee and Dom DeLuise
tt89076445,1971,60,Peggy Lee and Dom DeLuise
tt67031029,1971,60,Peggy Lee and Dom DeLuise
tt77430588,1971,60,Peggy Lee and Dom DeLuise
tt87917617,1971,60,Phoenix
tt31422552,1971,60,Phoenix
tt26073594,1971,60,Phoenix
tt39658047,1971,60,Phoenix
tt33249877,1971,60,Pike Part 1
tt52647267,1971,60,Pike Part 1
tt18498132,1971,60,Pike Part 1
tt51671501,1971,60,Pike Part 1
tt63431254,1971,60,Pike Part 1
tt25124232,1971,60,Pike Part 2
tt82396565,1971,60,Pike Part 2
tt48186809,1971,60,Pike Part 2
tt49053620,1971,60,Pike Part 2
tt83337786,1971,60,Pike Part 2
tt45109125,1971,60,Prognosis Homicide
tt73818127,1971,60,Prognosis Homicide
tt81319374,1971,60,Prognosis Homicide
tt53025802,1971,60,Recurring Nightmare
tt28715300,1971,60,Recurring Nightmare
tt40352541,1971,60,Requiem for Miss Madrid
tt41262252,1971,60,Requiem for Miss Madrid
tt46289519,1971,60,Requiem for Miss Madrid
tt81762764,1971,60,Ring of Prayer
tt25066111,1971,60,Ring of Prayer
tt43259157,1971,60,Ring of Prayer
tt22743013,1971,60,Rita Hayworth Jim Bailey Glen Campbell
tt46223347,1971,60,Rita Hayworth Jim Bailey Glen Campbell
tt60581119,1971,60,Rita Hayworth Jim Bailey Glen Campbell
tt82981216,1971,60,Rita Hayworth Jim Bailey Glen Campbell
tt22874745,1971,60,Rita Hayworth Jim Bailey Glen Campbell
tt92557319,1971,60,RockABye Hoss
tt87292639,1971,60,RockABye Hoss
tt67109264,1971,60,RockABye Hoss
tt61143096,1971,60,RockABye Hoss
tt67623256,1971,60,RockABye Hoss
tt28612169,1971,60,Run for the Money
tt50095745,1971,60,Run for the Money
tt82552290,1971,60,Run for the Money
tt59620202,1971,60,Run for the Money
tt18362773,1971,60,Safe Deposit
tt60496472,1971,60,Safe Deposit
tt12983257,1971,60,Safe Deposit
tt47232106,1971,60,Sanctuary
tt60571314,1971,60,Sanctuary
tt57064712,1971,60,Sanctuary
tt37434767,1971,60,Sangre
tt15582981,1971,60,Sangre
tt67101569,1971,60,Secret Heritage
tt84107969,1971,60,Secret Heritage
tt51816484,1971,60,Shades of White
tt84244768,1971,60,Shades of White
tt12746916,1971,60,Shades of White
tt72037820,1971,60,Shades of White
tt87101474,1971,60,Shadow of a Hero
tt44901199,1971,60,Shadow of a Hero
tt75924095,1971,60,Shadow of a Hero
tt36998580,1971,60,Shadow of a Hero
tt67167942,1971,60,Shadow of a Name
tt14660261,1971,60,Shadow of a Name
tt23075058,1971,60,Shadow of a Name
tt71234255,1971,60,ShapeUp
tt62258998,1971,60,ShapeUp
tt95903688,1971,60,ShapeUp
tt52022679,1971,60,ShapeUp
tt47143018,1971,60,Shock Part 1
tt37220257,1971,60,Shock Part 1
tt56841292,1971,60,Shock Part 1
tt36415733,1971,60,Shootout at Diablo Station
tt19361058,1971,60,Shootout at Diablo Station
tt66912266,1971,60,Shootout at Diablo Station
tt48217677,1971,60,Shootout at Diablo Station
tt20301152,1971,60,Six Strangers at Apache Springs
tt11656417,1971,60,Six Strangers at Apache Springs
tt42619233,1971,60,Six Strangers at Apache Springs
tt27640906,1971,60,Six Strangers at Apache Springs
tt22231356,1971,60,Smiler with a Gun
tt82869416,1971,60,Smiler with a Gun
tt51809869,1971,60,Smiler with a Gun
tt96441737,1971,60,Smiler with a Gun
tt41491739,1971,60,Some Day Theyll Elect a President
tt30611233,1971,60,Some Day Theyll Elect a President
tt95718668,1971,60,Some Day Theyll Elect a President
tt47179096,1971,60,Some Day Theyll Elect a President
tt79475262,1971,60,Some Day Theyll Elect a President
tt53158568,1971,60,Something to Get Hung About
tt13025580,1971,60,Something to Get Hung About
tt12261974,1971,60,Something to Get Hung About
tt31351891,1971,60,Something to Get Hung About
tt74039482,1971,60,Strange Monster of Strawberry Cove Part 1
tt41680329,1971,60,Strange Monster of Strawberry Cove Part 2
tt36017675,1971,60,Superstition Rock
tt35849565,1971,60,Superstition Rock
tt22201549,1971,60,Suspected
tt15166701,1971,60,Suspected
tt15525266,1971,60,Takeover
tt11909483,1971,60,Takeover
tt24719956,1971,60,Takeover
tt16841167,1971,60,Tender Comrade
tt37738527,1971,60,Tender Comrade
tt98945410,1971,60,Tender Comrade
tt18712384,1971,60,Tender Predator
tt55227649,1971,60,Tender Predator
tt94742629,1971,60,Tender Predator
tt88585746,1971,60,Tender Predator
tt37119858,1971,60,Terror at 200
tt78253293,1971,60,Terror at 200
tt34972793,1971,60,Terror at 200
tt63199166,1971,60,Terror at 200
tt33898235,1971,60,The Adventures of Bullwhip Griffin Part 1
tt22370117,1971,60,The Adventures of Bullwhip Griffin Part 1
tt38955441,1971,60,The Adventures of Bullwhip Griffin Part 2
tt14513018,1971,60,The Adventures of Bullwhip Griffin Part 2
tt29805157,1971,60,The Adventures of Bullwhip Griffin Part 3
tt74857757,1971,60,The Adventures of Bullwhip Griffin Part 3
tt95916344,1971,60,The Albatross
tt97724366,1971,60,The Albatross
tt69545827,1971,60,The Alien Land
tt87559085,1971,60,The Alien Land
tt51267137,1971,60,The Alien Land
tt73732912,1971,60,The Alien Land
tt42439518,1971,60,The Armageddon Contract
tt36293460,1971,60,The Armageddon Contract
tt94502558,1971,60,The Assassin
tt48723317,1971,60,The Assassin
tt60467274,1971,60,The Assassin
tt42743316,1971,60,The Big Guns
tt63661479,1971,60,The Big Guns
tt13348982,1971,60,The Big Guns
tt44500342,1971,60,The Big Guns
tt27318685,1971,60,The Bounty Hunter
tt13248902,1971,60,The Bounty Hunter
tt46580205,1971,60,The Bounty Hunter
tt23794212,1971,60,The Bounty Hunter
tt13333263,1971,60,The Boy Who Predicted EarthquakesMiss Lovecraft Sent MeThe Hand of Borgus WeemsPhantom of What Opera
tt37230912,1971,60,The Boy Who Predicted EarthquakesMiss Lovecraft Sent MeThe Hand of Borgus WeemsPhantom of What Opera
tt74733939,1971,60,The Catafalque
tt19133613,1971,60,The Catafalque
tt14575642,1971,60,The Catafalque
tt62261504,1971,60,The Challenger
tt96602189,1971,60,The Challenger
tt94380267,1971,60,The Challenger
tt62649830,1971,60,The Challenger
tt33232645,1971,60,The Challenger
tt40112742,1971,60,The Connection
tt69612050,1971,60,The Connection
tt50467799,1971,60,The Connection
tt31474829,1971,60,The Connection
tt59964698,1971,60,The Connection
tt68459633,1971,60,The Convicts
tt24847051,1971,60,The Convicts
tt51289362,1971,60,The Deadly Gift
tt88656127,1971,60,The Deadly Gift
tt40297799,1971,60,The Desperado
tt96793008,1971,60,The Desperado
tt69908168,1971,60,The Desperado
tt94052131,1971,60,The Devil Wears Armor
tt20674828,1971,60,The Devil Wears Armor
tt42253157,1971,60,The Devil Wears Armor
tt81317821,1971,60,The Devil Wears Armor
tt66146250,1971,60,The Fatal Connection
tt65609029,1971,60,The Fatal Connection
tt64195797,1971,60,The Field
tt48121182,1971,60,The Field
tt61082710,1971,60,The Field
tt82328534,1971,60,The Field
tt98878622,1971,60,The Gambling Game
tt79156901,1971,60,The Gambling Game
tt83549937,1971,60,The Gambling Game
tt76019486,1971,60,The Gambling Game
tt31002932,1971,60,The Game of Terror
tt71905881,1971,60,The GoldPlated Rifle
tt30804621,1971,60,The GoldPlated Rifle
tt83442721,1971,60,The GoldPlated Rifle
tt53873341,1971,60,The GoldPlated Rifle
tt80473797,1971,60,The GoldPlated Rifle
tt78790779,1971,60,The Grand Swing
tt16313773,1971,60,The Grand Swing
tt90059645,1971,60,The Grand Swing
tt31108682,1971,60,The Grand Swing
tt73610902,1971,60,The Grand Swing
tt50742846,1971,60,The Hitchhiker
tt85035582,1971,60,The Hitchhiker
tt98723610,1971,60,The Hitchhiker
tt11903894,1971,60,The Horse in the Gray Flannel Suit Part 1
tt32204001,1971,60,The Horse in the Gray Flannel Suit Part 1
tt71071883,1971,60,The Horse in the Gray Flannel Suit Part 2
tt63311050,1971,60,The Horse in the Gray Flannel Suit Part 2
tt20453063,1971,60,The Hostage
tt84441278,1971,60,The Hostage
tt13867893,1971,60,The Hostage
tt12328033,1971,60,The Hostage
tt40589407,1971,60,The Hostage
tt31477071,1971,60,The Hostage
tt19593045,1971,60,The Hyland Confession
tt94147914,1971,60,The Hyland Confession
tt70200232,1971,60,The Hyland Confession
tt13205528,1971,60,The Invasion of Kevin Ireland
tt68551666,1971,60,The Invasion of Kevin Ireland
tt86007064,1971,60,The Iron Butterfly
tt31729438,1971,60,The Iron Butterfly
tt74172808,1971,60,The Iron Butterfly
tt10125118,1971,60,The Iron Butterfly
tt13321591,1971,60,The Iron Butterfly
tt42697354,1971,60,The Last Job
tt61462931,1971,60,The Law
tt88355308,1971,60,The Law
tt94293876,1971,60,The Law
tt48873691,1971,60,The Legend
tt54856557,1971,60,The Legend
tt25701292,1971,60,The Legend
tt64808439,1971,60,The Legend
tt84254994,1971,60,The Loser
tt63782106,1971,60,The Loser
tt58812882,1971,60,The Lost
tt83235434,1971,60,The Lost
tt43415277,1971,60,The Lost
tt56353595,1971,60,The Lost
tt91518377,1971,60,The Lost
tt29161998,1971,60,The Manufactured Man
tt43627096,1971,60,The Manufactured Man
tt32923824,1971,60,The Manufactured Man
tt70766324,1971,60,The Manufactured Man
tt49174983,1971,60,The Mastermind Part 1
tt22121160,1971,60,The Mastermind Part 2
tt68973295,1971,60,The Meal Ticket
tt59265806,1971,60,The Meal Ticket
tt12697071,1971,60,The Meal Ticket
tt24407926,1971,60,The Medicine Men
tt62094794,1971,60,The Medicine Men
tt46818046,1971,60,The Merchant
tt92907949,1971,60,The Merchant
tt86797663,1971,60,The Merchant
tt69118705,1971,60,The Merchant
tt89380266,1971,60,The Minerva Tapes
tt92749307,1971,60,The Minerva Tapes
tt88400314,1971,60,The Miracle
tt61120454,1971,60,The Miracle
tt42017005,1971,60,The Miracle
tt93967324,1971,60,The Miracle
tt32283243,1971,60,The Missile
tt56347428,1971,60,The Missile
tt88848127,1971,60,The Missile
tt59235011,1971,60,The Missile
tt18921431,1971,60,The Mustangers
tt83329202,1971,60,The Mustangers
tt58431239,1971,60,The Natural
tt91336262,1971,60,The Natural
tt30065531,1971,60,The Natural
tt27535596,1971,60,The Nowhere Child
tt47944742,1971,60,The Nowhere Child
tt70510961,1971,60,The Outspoken Silence
tt18579086,1971,60,The Outspoken Silence
tt93775638,1971,60,The Outspoken Silence
tt82929207,1971,60,The Party
tt89569159,1971,60,The Party
tt45207816,1971,60,The Party
tt17716454,1971,60,The Party
tt17178660,1971,60,The Pawn
tt18349655,1971,60,The Pawn
tt55721288,1971,60,The Posse That Wouldnt Quit
tt55638065,1971,60,The Posse That Wouldnt Quit
tt19164334,1971,60,The Posse That Wouldnt Quit
tt93834431,1971,60,The Posse That Wouldnt Quit
tt45007982,1971,60,The Prisoners
tt73110226,1971,60,The Prisoners
tt59783623,1971,60,The Prisoners
tt97598790,1971,60,The Prisoners
tt60505772,1971,60,The Prisoners
tt13735195,1971,60,The Private World of Martin Dalton
tt54784390,1971,60,The Professionals
tt25004583,1971,60,The Professionals
tt34641992,1971,60,The Professionals
tt71768841,1971,60,The Professionals
tt69901576,1971,60,The Quincunx
tt55441245,1971,60,The Quincunx
tt38385645,1971,60,The Quincunx
tt95008181,1971,60,The Quincunx
tt24734961,1971,60,The Rattlesnake Brigade
tt98224123,1971,60,The Rattlesnake Brigade
tt93630948,1971,60,The Rattlesnake Brigade
tt35076323,1971,60,The Rattlesnake Brigade
tt68462897,1971,60,The Recruiter
tt43831382,1971,60,The Recruiter
tt61728961,1971,60,The Reformation of Harry Briscoe
tt80423684,1971,60,The Reformation of Harry Briscoe
tt64922647,1971,60,The Reformation of Harry Briscoe
tt52301051,1971,60,The Reluctant American
tt65622630,1971,60,The Reluctant American
tt83052147,1971,60,The Reluctant American
tt25733938,1971,60,The Reluctant American
tt48107014,1971,60,The Replacement
tt54363326,1971,60,The Return of Estaban
tt81330000,1971,60,The Return of Estaban
tt11092686,1971,60,The Return of Estaban
tt52004979,1971,60,The Return of Estaban
tt43336712,1971,60,The Riddle in Room Six
tt64344095,1971,60,The Riddle in Room Six
tt33035479,1971,60,The Riddle in Room Six
tt43750802,1971,60,The Riddle in Room Six
tt50229965,1971,60,The Secret
tt44724692,1971,60,The Secret
tt44073689,1971,60,The Secret
tt45172736,1971,60,The Secret
tt23121644,1971,60,The Secret
tt48708444,1971,60,The Shattered Man
tt12713542,1971,60,The Shattered Man
tt93826616,1971,60,The Silent Killer
tt54196708,1971,60,The Silent Killer
tt26744633,1971,60,The Silent Killer
tt78300552,1971,60,The Silent Killer
tt91613780,1971,60,The Silent Killer
tt28959973,1971,60,The Stalking Horse
tt26959384,1971,60,The Stalking Horse
tt28232080,1971,60,The Stalking Horse
tt47450538,1971,60,The Stillness Within
tt38985049,1971,60,The Stillness Within
tt99125606,1971,60,The Stillness Within
tt55830029,1971,60,The Stillness Within
tt37080783,1971,60,The Summer Soldier
tt24405870,1971,60,The Summer Soldier
tt88374796,1971,60,The Summer Soldier
tt34119309,1971,60,The Summer Soldier
tt71913527,1971,60,The Target
tt73864155,1971,60,The Target
tt82621017,1971,60,The Target
tt32097183,1971,60,The Target
tt99498439,1971,60,The Titan
tt56599169,1971,60,The Titan
tt31364386,1971,60,The Titan
tt69862047,1971,60,The Titan
tt93388998,1971,60,The Tram
tt49123147,1971,60,The Tram
tt74343764,1971,60,The Tram
tt19536320,1971,60,The Tycoon
tt20368391,1971,60,The Tycoon
tt54361627,1971,60,The Tycoon
tt33466624,1971,60,The Tycoon
tt83740912,1971,60,The Tycoon
tt15655231,1971,60,The Visitors
tt49385080,1971,60,The Visitors
tt29446850,1971,60,The Visitors
tt92639546,1971,60,The Watch Dog
tt43338687,1971,60,The Whimper of Whipped Dogs
tt37392189,1971,60,The Whimper of Whipped Dogs
tt63141476,1971,60,The Whimper of Whipped Dogs
tt51022200,1971,60,The Worst Crime
tt84876455,1971,60,The Worst Crime
tt46868885,1971,60,The Worst Crime
tt69761157,1971,60,They Grow Up
tt62478358,1971,60,They Grow Up
tt48364178,1971,60,ThreeWay Split
tt51916316,1971,60,Tim Conway Pat Carroll Karen Wyman
tt71526113,1971,60,Tim Conway Pat Carroll Karen Wyman
tt83162941,1971,60,Tim Conway Pat Carroll Karen Wyman
tt74811677,1971,60,Tim Conway Pat Carroll Karen Wyman
tt53742902,1971,60,Tim Conway Pat Carroll Karen Wyman
tt24423138,1971,60,Tony Curtis Frank Gorshin Edward G Robinson Buffalo Bob Smith
tt48142679,1971,60,Tony Curtis Frank Gorshin Edward G Robinson Buffalo Bob Smith
tt20508402,1971,60,Tony Curtis Frank Gorshin Edward G Robinson Buffalo Bob Smith
tt54986372,1971,60,Tony Curtis Frank Gorshin Edward G Robinson Buffalo Bob Smith
tt30599564,1971,60,Top Hand
tt61059898,1971,60,Top Hand
tt65021181,1971,60,Top Hand
tt54839186,1971,60,Top Hand
tt23562918,1971,60,Top Hand
tt97998172,1971,60,Trackdown
tt35205140,1971,60,Trackdown
tt95047266,1971,60,Trafton
tt15994498,1971,60,Trafton
tt74912108,1971,60,Trafton
tt93871319,1971,60,Trafton
tt29957712,1971,60,Trafton
tt32473484,1971,60,Turnabout
tt84128231,1971,60,Turnabout
tt69996915,1971,60,Underwater
tt35034982,1971,60,Underwater
tt51438459,1971,60,Underwater
tt97116709,1971,60,Underwater
tt89773992,1971,60,Unknown Victim
tt26986951,1971,60,Unknown Victim
tt32670892,1971,60,Violent Echo
tt75306364,1971,60,Violent Echo
tt76243534,1971,60,Violent Echo
tt19866975,1971,60,Walls Are Waiting
tt33496761,1971,60,Walls Are Waiting
tt49007011,1971,60,Walls Are Waiting
tt20501319,1971,60,Walls Are Waiting
tt20278469,1971,60,Warbonnet
tt92447545,1971,60,Warbonnet
tt35619870,1971,60,Warbonnet
tt51725472,1971,60,Waste Part 1
tt44503233,1971,60,Waste Part 1
tt22578293,1971,60,Waste Part 1
tt10692318,1971,60,Waste Part 1
tt41127228,1971,60,Waste Part 2
tt58904870,1971,60,Waste Part 2
tt82999455,1971,60,Waste Part 2
tt68710381,1971,60,Waste Part 2
tt80092509,1971,60,Web of Darkness
tt78636324,1971,60,Web of Darkness
tt92766612,1971,60,Winter Kill
tt96364030,1971,60,Winter Kill
tt79235048,1971,60,Winter Kill
tt70003269,1971,60,Winter Kill
tt76701792,1971,61,La septième chaine
tt18004225,1971,61,Traitor
tt91941710,1971,61,Traitor
tt81204048,1971,64,The Rainbirds
tt22634389,1971,64,The Rainbirds
tt59057238,1971,65,Zweiter Teil
tt51200371,1971,65,Zweiter Teil
tt75760270,1971,66,1971 Christmas Show
tt77416643,1971,66,1971 Christmas Show
tt15821943,1971,66,Woody Allen
tt19588640,1971,67,O Fat White Woman
tt78996735,1971,67,O Fat White Woman
tt59436858,1971,70,Dritter Teil
tt29395223,1971,70,Dritter Teil
tt57448453,1971,70,The Fox Trot
tt23522865,1971,70,The Fox Trot
tt44972796,1971,71,Maigret et le fantôme
tt11841880,1971,71,Maigret et le fantôme
tt32441728,1971,71,Maigret et le fantôme
tt28881571,1971,73,A Capitol Affair
tt95540081,1971,73,A Capitol Affair
tt93252387,1971,73,A Capitol Affair
tt72886802,1971,73,Beware of the Watchdog
tt70262564,1971,73,Beware of the Watchdog
tt33693183,1971,73,Beware of the Watchdog
tt76251525,1971,73,Somebodys Out to Get Jennie
